docid,source,sourcetype,target,targettype,type
157,Reasongraphqa,Paper,Evidence Retrieval And Reasoning Models,Topic,RELATED_TO
157,Reasongraphqa,Paper,Complex Questions,Topic,RELATED_TO
158,Retrieval-Augmented Generation (Rag),Topic,Large Language Models (Llms),Topic,RELATED_TO
158,Raguard,Topic,Large Language Models (Llms),Topic,RELATED_TO
158,Raguard,Topic,Linda Zeng,Author,AUTHORED
158,Raguard,Topic,Rithwik Gupta,Author,AUTHORED
158,Raguard,Topic,Divij Motwani,Author,AUTHORED
158,Raguard,Topic,Diji Yang,Author,AUTHORED
158,Raguard,Topic,Yi Zhang,Author,AUTHORED
159,Human Intelligence,Topic,Ai Systems,Topic,RELATED_TO
159,Ai Systems,Topic,Retrieval-Augmented Generation,Topic,RELATED_TO
159,Retrieval-Augmented Generation,Topic,Knowledge Graphs,Topic,RELATED_TO
159,Retrieval-Augmented Generation,Topic,Hipporag 2,Paper,COVERS
159,Hipporag 2,Paper,Bernal Jiménez Gutiérrez,Author,AUTHORED
159,Hipporag 2,Paper,Yiheng Shu,Author,AUTHORED
159,Hipporag 2,Paper,Weijian Qi,Author,AUTHORED
159,Hipporag 2,Paper,Sizhe Zhou,Author,AUTHORED
159,Hipporag 2,Paper,Yu Su,Author,AUTHORED
160,Streamingrag,Topic,Multi-Modal Large Language Models,Topic,RELATED_TO
160,Streamingrag,Topic,Healthcare,Topic,RELATED_TO
160,Streamingrag,Topic,Intelligent Transportation,Topic,RELATED_TO
160,Streamingrag,Topic,Satellite Remote Sensing,Topic,RELATED_TO
160,Streamingrag,Topic,Murugan Sankaradas,Author,AUTHORED
160,Streamingrag,Topic,Ravi K. Rajendran,Author,AUTHORED
160,Streamingrag,Topic,Srimat T. Chakradhar,Author,AUTHORED
161,Zep,Topic,Memgpt,Topic,RELATED_TO
161,Zep,Topic,Deep Memory Retrieval (Dmr),Topic,COVERS
161,Zep,Topic,Graphiti,Topic,INCLUDES
161,Zep,Topic,Preston Rasmussen,Author,AUTHORED
161,Zep,Topic,Pavlo Paliychuk,Author,AUTHORED
161,Zep,Topic,Travis Beauvais,Author,AUTHORED
161,Zep,Topic,Jack Ryan,Author,AUTHORED
161,Zep,Topic,Daniel Chalef,Author,AUTHORED
162,Winning Solution For Meta Kdd Cup' 24,Paper,Db3 Team,Topic,COVERS
162,Winning Solution For Meta Kdd Cup' 24,Paper,Rag System,Topic,COVERS
162,Winning Solution For Meta Kdd Cup' 24,Paper,Crag Challenge,Topic,COVERS
162,Winning Solution For Meta Kdd Cup' 24,Paper,Task #1,Topic,COVERS
162,Winning Solution For Meta Kdd Cup' 24,Paper,Task #2,Topic,COVERS
162,Winning Solution For Meta Kdd Cup' 24,Paper,Task #3,Topic,COVERS
163,Gor,Paper,Retrieval-Augmented Generation,Topic,COVERS
163,Gor,Paper,Large Language Models,Topic,COVERS
163,Gor,Paper,Long-Context Summarization,Topic,COVERS
163,Gor,Paper,Bertscore,Topic,COVERS
163,Gor,Paper,Rouge-L,Topic,COVERS
163,Gor,Paper,Rouge-1,Topic,COVERS
163,Gor,Paper,Rouge-2,Topic,COVERS
163,Gor,Paper,Wcep Dataset,Topic,COVERS
164,Graph Chain-Of-Thought: Augmenting Large Language Models By Reasoning On Graphs,Paper,Bowen Jin,Author,AUTHORED
164,Graph Chain-Of-Thought: Augmenting Large Language Models By Reasoning On Graphs,Paper,Chulin Xie,Author,AUTHORED
164,Graph Chain-Of-Thought: Augmenting Large Language Models By Reasoning On Graphs,Paper,Jiawei Zhang,Author,AUTHORED
164,Graph Chain-Of-Thought: Augmenting Large Language Models By Reasoning On Graphs,Paper,Kashob Kumar Roy,Author,AUTHORED
164,Graph Chain-Of-Thought: Augmenting Large Language Models By Reasoning On Graphs,Paper,Yu Zhang,Author,AUTHORED
164,Graph Chain-Of-Thought: Augmenting Large Language Models By Reasoning On Graphs,Paper,Zheng Li,Author,AUTHORED
164,Graph Chain-Of-Thought: Augmenting Large Language Models By Reasoning On Graphs,Paper,Ruirui Li,Author,AUTHORED
164,Graph Chain-Of-Thought: Augmenting Large Language Models By Reasoning On Graphs,Paper,Xianfeng Tang,Author,AUTHORED
164,Graph Chain-Of-Thought: Augmenting Large Language Models By Reasoning On Graphs,Paper,Suhang Wang,Author,AUTHORED
164,Graph Chain-Of-Thought: Augmenting Large Language Models By Reasoning On Graphs,Paper,Yu Meng,Author,AUTHORED
164,Graph Chain-Of-Thought: Augmenting Large Language Models By Reasoning On Graphs,Paper,Jiawei Han,Author,AUTHORED
165,Rag-Star,Topic,Jinhao Jiang,Author,AUTHORED
165,Rag-Star,Topic,Jiayi Chen,Author,AUTHORED
165,Rag-Star,Topic,Junyi Li,Author,AUTHORED
165,Rag-Star,Topic,Ruiyang Ren,Author,AUTHORED
165,Rag-Star,Topic,Shijie Wang,Author,AUTHORED
165,Rag-Star,Topic,Wayne Xin Zhao,Author,AUTHORED
165,Rag-Star,Topic,Yang Song,Author,AUTHORED
165,Rag-Star,Topic,Tao Zhang,Author,AUTHORED
165,Rag-Star,Topic,Llama-3.1-8B-Instruct,Topic,RELATED_TO
165,Rag-Star,Topic,Gpt-4O,Topic,RELATED_TO
165,Rag-Star,Topic,Retrieval-Augmented Verification,Topic,RELATED_TO
165,Rag-Star,Topic,Monte Carlo Tree Search,Topic,RELATED_TO
165,Rag-Star,Topic,Chain-Of-Thought Methods,Topic,RELATED_TO
165,Rag-Star,Topic,Tree-Based Search Methods,Topic,RELATED_TO
165,Rag-Star,Topic,Internal Knowledge Of Llms,Topic,RELATED_TO
165,Rag-Star,Topic,Intermediate Reasoning Steps,Topic,RELATED_TO
165,Rag-Star,Topic,Simple Tasks,Topic,RELATED_TO
165,Rag-Star,Topic,Reasoning Based On The Llm Itself,Topic,RELATED_TO
165,Rag-Star,Topic,Feedback For The Inherent Reasoning Of Llms,Topic,RELATED_TO
165,Rag-Star,Topic,Previous Rag And Reasoning Methods,Topic,RELATED_TO
166,"Graph-Based Re-Ranking: Emerging Techniques, Limitations, And Opportunities",Paper,Knowledge Graphs,Topic,COVERS
166,"Graph-Based Re-Ranking: Emerging Techniques, Limitations, And Opportunities",Paper,Retrieval Augmented Generation (Rag),Topic,COVERS
166,"Graph-Based Re-Ranking: Emerging Techniques, Limitations, And Opportunities",Paper,Graph Neural Networks (Gnns),Topic,COVERS
166,Md Shahir Zaoad,Author,"Graph-Based Re-Ranking: Emerging Techniques, Limitations, And Opportunities",Paper,AUTHORED
166,Niamat Zawad,Author,"Graph-Based Re-Ranking: Emerging Techniques, Limitations, And Opportunities",Paper,AUTHORED
166,Priyanka Ranade,Author,"Graph-Based Re-Ranking: Emerging Techniques, Limitations, And Opportunities",Paper,AUTHORED
166,Richard Krogman,Author,"Graph-Based Re-Ranking: Emerging Techniques, Limitations, And Opportunities",Paper,AUTHORED
166,Latifur Khan,Author,"Graph-Based Re-Ranking: Emerging Techniques, Limitations, And Opportunities",Paper,AUTHORED
166,James Holt,Author,"Graph-Based Re-Ranking: Emerging Techniques, Limitations, And Opportunities",Paper,AUTHORED
167,Agentic Generative Ai,Topic,Large Language Models,Topic,RELATED_TO
167,Agentic Generative Ai,Topic,Retrieval-Augmented Generation,Topic,RELATED_TO
167,Agentic Generative Ai,Topic,Knowledge Graphs,Topic,RELATED_TO
167,Agentic Generative Ai,Topic,Vector Stores,Topic,RELATED_TO
167,Agentic Generative Ai,Topic,Legal Systems,Topic,RELATED_TO
167,Agentic Generative Ai,Topic,Research,Topic,RELATED_TO
167,Agentic Generative Ai,Topic,Recommender Systems,Topic,RELATED_TO
167,Agentic Generative Ai,Topic,Cybersecurity,Topic,RELATED_TO
167,Agentic Generative Ai,Topic,Global Security,Topic,RELATED_TO
167,Agentic Generative Ai,Topic,Proliferation Research,Topic,RELATED_TO
167,Legal Domain,Topic,Complex Data,Topic,RELATED_TO
167,Legal Domain,Topic,Legal Documents,Topic,RELATED_TO
167,Generative Ai System,Topic,Retrieval-Augmented Generation,Topic,INCLUDES
167,Generative Ai System,Topic,Vector Stores,Topic,INCLUDES
167,Generative Ai System,Topic,Knowledge Graphs,Topic,INCLUDES
167,Generative Ai System,Topic,Non-Negative Matrix Factorization,Topic,INCLUDES
167,Ai Agents,Topic,Legal Trends,Topic,RELATED_TO
167,Ai Agents,Topic,Justice,Topic,RELATED_TO
167,Ai Agents,Topic,Operational Efficiency,Topic,RELATED_TO
167,Web Scraping Techniques,Topic,Legal Texts,Topic,RELATED_TO
167,Legal Texts,Topic,Justia,Topic,RELATED_TO
167,Computational Law,Topic,Ai,Topic,RELATED_TO
167,Ryan C. Barron,Author,Generative Ai System,Topic,AUTHORED
167,Maksim E. Eren,Author,Generative Ai System,Topic,AUTHORED
167,Olga M. Serafimova,Author,Generative Ai System,Topic,AUTHORED
167,Cynthia Matuszek,Author,Generative Ai System,Topic,AUTHORED
167,Boian S. Alexandrov,Author,Generative Ai System,Topic,AUTHORED
168,Multi-Source Retrieval Question Answering Framework Based On Rag,Paper,Retrieval-Augmented Generation,Topic,COVERS
168,Multi-Source Retrieval Question Answering Framework Based On Rag,Paper,Gpt-3.5,Topic,COVERS
168,Multi-Source Retrieval Question Answering Framework Based On Rag,Paper,Msrag,Topic,COVERS
168,Multi-Source Retrieval Question Answering Framework Based On Rag,Paper,Ridong Wu,Author,AUTHORED
168,Multi-Source Retrieval Question Answering Framework Based On Rag,Paper,Shuhong Chen,Author,AUTHORED
168,Multi-Source Retrieval Question Answering Framework Based On Rag,Paper,Xiangbiao Su,Author,AUTHORED
168,Multi-Source Retrieval Question Answering Framework Based On Rag,Paper,Yuankai Zhu,Author,AUTHORED
168,Multi-Source Retrieval Question Answering Framework Based On Rag,Paper,Yifei Liao,Author,AUTHORED
168,Multi-Source Retrieval Question Answering Framework Based On Rag,Paper,Jianming Wu,Author,AUTHORED
169,Sketch,Paper,Rag,Topic,COVERS
169,Sketch,Paper,Quality,Topic,INCLUDES
169,Sketch,Paper,Qasper,Topic,INCLUDES
169,Sketch,Paper,Narrativeqa,Topic,INCLUDES
169,Sketch,Paper,Italian Cuisine,Topic,INCLUDES
170,Driving-Rag,Topic,Cheng Chang,Author,AUTHORED
170,Driving-Rag,Topic,Jingwei Ge,Author,AUTHORED
170,Driving-Rag,Topic,Jiazhe Guo,Author,AUTHORED
170,Driving-Rag,Topic,Zelin Guo,Author,AUTHORED
170,Driving-Rag,Topic,Binghong Jiang,Author,AUTHORED
170,Driving-Rag,Topic,Li Li,Author,AUTHORED
171,Mix-Of-Granularity,Topic,Retrieval-Augmented Generation,Topic,RELATED_TO
171,Mix-Of-Granularity,Topic,Zijie Zhong,Author,AUTHORED
171,Mix-Of-Granularity,Topic,Hanwen Liu,Author,AUTHORED
171,Mix-Of-Granularity,Topic,Xiaoya Cui,Author,AUTHORED
171,Mix-Of-Granularity,Topic,Xiaofan Zhang,Author,AUTHORED
171,Mix-Of-Granularity,Topic,Zengchang Qin,Author,AUTHORED
172,Retrieval-Augmented Generation With Knowledge Graphs For Customer Service Question Answering,Paper,Customer Service,Topic,COVERS
172,Retrieval-Augmented Generation With Knowledge Graphs For Customer Service Question Answering,Paper,Knowledge Graph,Topic,COVERS
172,Retrieval-Augmented Generation With Knowledge Graphs For Customer Service Question Answering,Paper,Retrieval-Augmented Generation,Topic,COVERS
172,Retrieval-Augmented Generation With Knowledge Graphs For Customer Service Question Answering,Paper,Customer Service Team At Linkedin,Author,AUTHORED
173,Graphaide,Topic,Knowledge Graph,Topic,COVERS
173,Graphaide,Topic,Large Language Models,Topic,COVERS
173,Graphaide,Topic,Digital Assistants,Topic,COVERS
173,Sumit Purohit,Author,Graphaide,Topic,AUTHORED
173,George Chin,Author,Graphaide,Topic,AUTHORED
173,Patrick S Mackey,Author,Graphaide,Topic,AUTHORED
173,Joseph A Cottam,Author,Graphaide,Topic,AUTHORED
173,Graphaide,Topic,Data Extraction,Topic,RELATED_TO
173,Graphaide,Topic,Named Entity Recognition,Topic,RELATED_TO
173,Graphaide,Topic,Data Modeling,Topic,RELATED_TO
173,Graphaide,Topic,Query Interfaces,Topic,RELATED_TO
173,Graphaide,Topic,Explainability,Topic,RELATED_TO
173,Graphaide,Topic,Retrieval Augmented Generation,Topic,RELATED_TO
173,Graphaide,Topic,Semantic Web,Topic,RELATED_TO
174,"Retrieving, Rethinking And Revising: The Chain-Of-Verification Can Improve Retrieval Augmented Generation",Paper,Bolei He,Author,AUTHORED
174,"Retrieving, Rethinking And Revising: The Chain-Of-Verification Can Improve Retrieval Augmented Generation",Paper,Nuo Chen,Author,AUTHORED
174,"Retrieving, Rethinking And Revising: The Chain-Of-Verification Can Improve Retrieval Augmented Generation",Paper,Xinran He,Author,AUTHORED
174,"Retrieving, Rethinking And Revising: The Chain-Of-Verification Can Improve Retrieval Augmented Generation",Paper,Lingyong Yan,Author,AUTHORED
174,"Retrieving, Rethinking And Revising: The Chain-Of-Verification Can Improve Retrieval Augmented Generation",Paper,Zhenkai Wei,Author,AUTHORED
174,"Retrieving, Rethinking And Revising: The Chain-Of-Verification Can Improve Retrieval Augmented Generation",Paper,Jinchang Luo,Author,AUTHORED
174,"Retrieving, Rethinking And Revising: The Chain-Of-Verification Can Improve Retrieval Augmented Generation",Paper,Zhen-Hua Ling,Author,AUTHORED
175,How Much Can Rag Help The Reasoning Of Llm?,Paper,Retrieval-Augmented Generation,Topic,COVERS
175,How Much Can Rag Help The Reasoning Of Llm?,Paper,Large Language Models,Topic,COVERS
175,How Much Can Rag Help The Reasoning Of Llm?,Paper,Jingyu Liu,Author,AUTHORED
175,How Much Can Rag Help The Reasoning Of Llm?,Paper,Jiaen Lin,Author,AUTHORED
175,How Much Can Rag Help The Reasoning Of Llm?,Paper,Yong Liu,Author,AUTHORED
175,Retrieval-Augmented Generation,Topic,Dprompt Tuning,Topic,RELATED_TO
176,Tc-Rag,Topic,Xinke Jiang,Author,AUTHORED
176,Tc-Rag,Topic,Yue Fang,Author,AUTHORED
176,Tc-Rag,Topic,Rihong Qiu,Author,AUTHORED
176,Tc-Rag,Topic,Haoyu Zhang,Author,AUTHORED
176,Tc-Rag,Topic,Yongxin Xu,Author,AUTHORED
176,Tc-Rag,Topic,Hao Chen,Author,AUTHORED
176,Tc-Rag,Topic,Wentao Zhang,Author,AUTHORED
176,Tc-Rag,Topic,Ruizhe Zhang,Author,AUTHORED
176,Tc-Rag,Topic,Yuchen Fang,Author,AUTHORED
176,Tc-Rag,Topic,Xu Chu,Author,AUTHORED
176,Tc-Rag,Topic,Junfeng Zhao,Author,AUTHORED
176,Tc-Rag,Topic,Yasha Wang,Author,AUTHORED
177,Instructrag,Topic,Large Language Models,Topic,COVERS
177,Instructrag,Topic,Thought-Action-Observation Process,Topic,COVERS
177,Instructrag,Topic,Retrieval-Augmented Generation,Topic,COVERS
177,Instructrag,Topic,Enlargability,Topic,COVERS
177,Instructrag,Topic,Transferability,Topic,COVERS
177,Instructrag,Topic,Multi-Agent Meta-Reinforcement Learning Framework,Topic,COVERS
177,Instructrag,Topic,Rl-Agent,Topic,COVERS
177,Instructrag,Topic,Ml-Agent,Topic,COVERS
177,Zheng Wang,Author,Instructrag,Topic,AUTHORED
177,Shu Xian Teo,Author,Instructrag,Topic,AUTHORED
177,Jun Jie Chew,Author,Instructrag,Topic,AUTHORED
177,Wei Shi,Author,Instructrag,Topic,AUTHORED
178,Retrieval-Augmented Generation (Rag),Topic,Dialectic-Rag (Drag),Topic,RELATED_TO
178,Dialectic-Rag (Drag),Topic,Leonardo Ranaldi,Author,AUTHORED
178,Dialectic-Rag (Drag),Topic,Federico Ranaldi,Author,AUTHORED
178,Dialectic-Rag (Drag),Topic,Fabio Massimo Zanzotto,Author,AUTHORED
178,Dialectic-Rag (Drag),Topic,Barry Haddow,Author,AUTHORED
178,Dialectic-Rag (Drag),Topic,Alexandra Birch,Author,AUTHORED
179,Retrieval-Augmented Generation (Rag) System,Topic,Bioinformatics Knowledge Graphs (Kgs),Topic,COVERS
179,Retrieval-Augmented Generation (Rag) System,Topic,Large Language Models (Llms),Topic,COVERS
179,Retrieval-Augmented Generation (Rag) System,Topic,Chat.Expasy.Org,Topic,RELATED_TO
179,Vincent Emonet,Author,Llm-Based Sparql Query Generation From Natural Language Over Federated Knowledge Graphs,Paper,AUTHORED
179,Jerven Bolleman,Author,Llm-Based Sparql Query Generation From Natural Language Over Federated Knowledge Graphs,Paper,AUTHORED
179,Severine Duvaud,Author,Llm-Based Sparql Query Generation From Natural Language Over Federated Knowledge Graphs,Paper,AUTHORED
179,Tarcisio Mendes De Farias,Author,Llm-Based Sparql Query Generation From Natural Language Over Federated Knowledge Graphs,Paper,AUTHORED
179,Ana Claudia Sima,Author,Llm-Based Sparql Query Generation From Natural Language Over Federated Knowledge Graphs,Paper,AUTHORED
180,Cancer Treatments,Topic,National Comprehensive Cancer Network,Topic,RELATED_TO
180,National Comprehensive Cancer Network,Topic,Ai-Driven Methodology,Topic,COVERS
180,Ai-Driven Methodology,Topic,Agentic-Rag,Topic,INCLUDES
180,Ai-Driven Methodology,Topic,Graph-Rag,Topic,INCLUDES
180,Agentic-Rag,Topic,Treatment Recommendations,Topic,AUTHORED
180,Graph-Rag,Topic,Treatment Recommendations,Topic,AUTHORED
180,Treatment Recommendations,Topic,Nccn Guidelines,Topic,RELATED_TO
180,Abdul M. Mohammed,Author,Ai-Driven Methodology,Topic,AUTHORED
180,Iqtidar Mansoor,Author,Ai-Driven Methodology,Topic,AUTHORED
180,Sarah Blythe,Author,Ai-Driven Methodology,Topic,AUTHORED
180,Dennis Trujillo,Author,Ai-Driven Methodology,Topic,AUTHORED
180,Breast Cancer,Topic,Nccn Guidelines,Topic,RELATED_TO
181,Software Requirements Specifications (Srs),Topic,Finance,Topic,RELATED_TO
181,Software Requirements Specifications (Srs),Topic,Aerospace,Topic,RELATED_TO
181,Graph-Rag Framework,Topic,Chain Of Thought,Topic,INCLUDES
181,Graph-Rag Framework,Topic,Tree Of Thought,Topic,INCLUDES
181,Graph-Rag Framework,Topic,Arsalan Masoudifard,Author,AUTHORED
181,Graph-Rag Framework,Topic,Mohammad Mowlavi Sorond,Author,AUTHORED
181,Graph-Rag Framework,Topic,Moein Madadi,Author,AUTHORED
181,Graph-Rag Framework,Topic,Mohammad Sabokrou,Author,AUTHORED
181,Graph-Rag Framework,Topic,Elahe Habibi,Author,AUTHORED
182,Conceptformer,Topic,Large Language Models,Topic,RELATED_TO
182,Conceptformer,Topic,Retrieval Augmented Generation,Topic,RELATED_TO
182,Conceptformer,Topic,Wikidata,Topic,RELATED_TO
182,Conceptformer,Topic,Gpt-2 0.1B,Topic,RELATED_TO
182,Joel Barmettler,Author,Conceptformer,Topic,AUTHORED
182,Abraham Bernstein,Author,Conceptformer,Topic,AUTHORED
182,Luca Rossetto,Author,Conceptformer,Topic,AUTHORED
183,Retrieval Augmented Regeneration (Rag),Topic,"Global Database Of Events, Language, And Tone (Gdelt)",Topic,COVERS
183,"Global Database Of Events, Language, And Tone (Gdelt)",Topic,Audun Myers,Author,AUTHORED
183,"Global Database Of Events, Language, And Tone (Gdelt)",Topic,Max Vargas,Author,AUTHORED
183,"Global Database Of Events, Language, And Tone (Gdelt)",Topic,Sinan G. Aksoy,Author,AUTHORED
183,"Global Database Of Events, Language, And Tone (Gdelt)",Topic,Cliff Joslyn,Author,AUTHORED
183,"Global Database Of Events, Language, And Tone (Gdelt)",Topic,Benjamin Wilson,Author,AUTHORED
183,"Global Database Of Events, Language, And Tone (Gdelt)",Topic,Tom Grimes,Author,AUTHORED
184,Integrating Structured Knowledge From Knowledge Graphs Into Large Language Models,Topic,Knowledge Graphs,Topic,RELATED_TO
184,Integrating Structured Knowledge From Knowledge Graphs Into Large Language Models,Topic,Large Language Models,Topic,RELATED_TO
184,Integrating Structured Knowledge From Knowledge Graphs Into Large Language Models,Topic,Knowledge Graph Embedding Models,Topic,RELATED_TO
184,Integrating Structured Knowledge From Knowledge Graphs Into Large Language Models,Topic,Graph-Aware Reasoning,Topic,RELATED_TO
184,Integrating Structured Knowledge From Knowledge Graphs Into Large Language Models,Topic,Synthetic And Real-World Datasets,Topic,RELATED_TO
184,Integrating Structured Knowledge From Knowledge Graphs Into Large Language Models,Topic,Reasoning Performance,Topic,RELATED_TO
184,Integrating Structured Knowledge From Knowledge Graphs Into Large Language Models,Topic,Accuracy And Efficiency,Topic,RELATED_TO
184,Integrating Structured Knowledge From Knowledge Graphs Into Large Language Models,Topic,State-Of-The-Art Llms,Topic,RELATED_TO
184,Erica Coppolillo,Author,Integrating Structured Knowledge From Knowledge Graphs Into Large Language Models,Topic,AUTHORED
185,Conversational Question Answering (Convqa),Topic,Rdf Knowledge Graphs (Kgs),Topic,RELATED_TO
185,Rdf Knowledge Graphs (Kgs),Topic,Sparql,Topic,RELATED_TO
185,Sparql,Topic,Sql-Query Results,Topic,RELATED_TO
185,Sparql,Topic,Text-Search Results,Topic,RELATED_TO
185,Ragonite,Paper,Bmw Automobiles,Topic,COVERS
186,Pre-Trained Large Language Models (Pllms),Topic,Openai Chatgpt,Topic,RELATED_TO
186,Pre-Trained Large Language Models (Pllms),Topic,Google Gemini,Topic,RELATED_TO
186,Sla-Tkgf,Topic,Retrieval-Augmented Generation (Rag),Topic,INCLUDES
186,Sla-Tkgf,Topic,Small-Scale Language Models,Topic,INCLUDES
186,Sla-Tkgf,Topic,Temporal Knowledge Graph (Tkg) Forecasting,Topic,INCLUDES
186,Sla-Tkgf,Topic,Historical Data,Topic,INCLUDES
186,Sla-Tkgf,Topic,Geethan Sannidhi,Author,AUTHORED
186,Sla-Tkgf,Topic,Sagar Srinivas Sakhinana,Author,AUTHORED
186,Sla-Tkgf,Topic,Venkataramana Runkana,Author,AUTHORED
187,A Survey On Knowledge-Oriented Retrieval-Augmented Generation,Paper,Retrieval-Augmented Generation,Topic,COVERS
188,Knowledge Graph Question Answering,Topic,Question-Guided Knowledge Graph Re-Scoring,Topic,RELATED_TO
188,Knowledge Graph Question Answering,Topic,Knowformer,Topic,RELATED_TO
188,Question-Guided Knowledge Graph Re-Scoring,Topic,Yu Zhang,Author,AUTHORED
188,Question-Guided Knowledge Graph Re-Scoring,Topic,Kehai Chen,Author,AUTHORED
188,Question-Guided Knowledge Graph Re-Scoring,Topic,Xuefeng Bai,Author,AUTHORED
188,Question-Guided Knowledge Graph Re-Scoring,Topic,Zhao Kang,Author,AUTHORED
188,Question-Guided Knowledge Graph Re-Scoring,Topic,Quanjiang Guo,Author,AUTHORED
188,Question-Guided Knowledge Graph Re-Scoring,Topic,Min Zhang,Author,AUTHORED
189,Open-Rag,Topic,Shayekh Bin Islam,Author,AUTHORED
189,Open-Rag,Topic,Md Asib Rahman,Author,AUTHORED
189,Open-Rag,Topic,K S M Tozammel Hossain,Author,AUTHORED
189,Open-Rag,Topic,Enamul Hoque,Author,AUTHORED
189,Open-Rag,Topic,Shafiq Joty,Author,AUTHORED
189,Open-Rag,Topic,Md Rizwan Parvez,Author,AUTHORED
189,Open-Rag,Topic,Llama2-7B,Topic,RELATED_TO
189,Open-Rag,Topic,Chatgpt,Topic,RELATED_TO
189,Open-Rag,Topic,Self-Rag,Topic,RELATED_TO
189,Open-Rag,Topic,Command R+,Topic,RELATED_TO
190,Quasar,Topic,Rag-Based Architecture,Topic,INCLUDES
190,Quasar,Topic,Evidence Retrieval,Topic,INCLUDES
190,Quasar,Topic,Answer Generation,Topic,INCLUDES
190,Quasar,Topic,Question Understanding,Topic,INCLUDES
190,Quasar,Topic,Re-Ranking,Topic,INCLUDES
190,Quasar,Topic,Filtering,Topic,INCLUDES
190,Quasar,Topic,Answering Quality,Topic,RELATED_TO
190,Quasar,Topic,Benchmarks,Topic,RELATED_TO
190,Benchmarks,Topic,Large Gpt Models,Topic,RELATED_TO
190,Benchmarks,Topic,Computational Cost,Topic,RELATED_TO
190,Benchmarks,Topic,Energy Consumption,Topic,RELATED_TO
190,Quasar,Topic,Philipp Christmann,Author,AUTHORED
190,Quasar,Topic,Gerhard Weikum,Author,AUTHORED
191,Doctorrag,Topic,Yuxing Lu,Author,AUTHORED
191,Doctorrag,Topic,Gecheng Fu,Author,AUTHORED
191,Doctorrag,Topic,Wei Wu,Author,AUTHORED
191,Doctorrag,Topic,Xukai Zhao,Author,AUTHORED
191,Doctorrag,Topic,Sin Yee Goi,Author,AUTHORED
191,Doctorrag,Topic,Jinzhuo Wang,Author,AUTHORED
192,Knowledge Graph-Based Retrieval Augmented Generation,Topic,Spoke,Topic,COVERS
192,Knowledge Graph-Based Retrieval Augmented Generation,Topic,Llama-2-13B,Topic,COVERS
192,Knowledge Graph-Based Retrieval Augmented Generation,Topic,Gpt-3.5-Turbo,Topic,COVERS
192,Knowledge Graph-Based Retrieval Augmented Generation,Topic,Gpt-4,Topic,COVERS
192,Karthik Soman,Author,Knowledge Graph-Based Retrieval Augmented Generation,Topic,AUTHORED
192,Peter W Rose,Author,Knowledge Graph-Based Retrieval Augmented Generation,Topic,AUTHORED
192,John H Morris,Author,Knowledge Graph-Based Retrieval Augmented Generation,Topic,AUTHORED
192,Rabia E Akbas,Author,Knowledge Graph-Based Retrieval Augmented Generation,Topic,AUTHORED
192,Brett Smith,Author,Knowledge Graph-Based Retrieval Augmented Generation,Topic,AUTHORED
192,Braian Peetoom,Author,Knowledge Graph-Based Retrieval Augmented Generation,Topic,AUTHORED
192,Catalina Villouta-Reyes,Author,Knowledge Graph-Based Retrieval Augmented Generation,Topic,AUTHORED
192,Gabriel Cerono,Author,Knowledge Graph-Based Retrieval Augmented Generation,Topic,AUTHORED
192,Yongmei Shi,Author,Knowledge Graph-Based Retrieval Augmented Generation,Topic,AUTHORED
192,Angela Rizk-Jackson,Author,Knowledge Graph-Based Retrieval Augmented Generation,Topic,AUTHORED
192,Sharat Israni,Author,Knowledge Graph-Based Retrieval Augmented Generation,Topic,AUTHORED
192,Charlotte A Nelson,Author,Knowledge Graph-Based Retrieval Augmented Generation,Topic,AUTHORED
192,Sui Huang,Author,Knowledge Graph-Based Retrieval Augmented Generation,Topic,AUTHORED
192,Sergio E Baranzini,Author,Knowledge Graph-Based Retrieval Augmented Generation,Topic,AUTHORED
193,Chain-Of-Thought Poisoning Attacks Against R1-Based Retrieval-Augmented Generation Systems,Paper,Hongru Song,Author,AUTHORED
193,Chain-Of-Thought Poisoning Attacks Against R1-Based Retrieval-Augmented Generation Systems,Paper,Yu-An Liu,Author,AUTHORED
193,Chain-Of-Thought Poisoning Attacks Against R1-Based Retrieval-Augmented Generation Systems,Paper,Ruqing Zhang,Author,AUTHORED
193,Chain-Of-Thought Poisoning Attacks Against R1-Based Retrieval-Augmented Generation Systems,Paper,Jiafeng Guo,Author,AUTHORED
193,Chain-Of-Thought Poisoning Attacks Against R1-Based Retrieval-Augmented Generation Systems,Paper,Yixing Fan,Author,AUTHORED
193,Chain-Of-Thought Poisoning Attacks Against R1-Based Retrieval-Augmented Generation Systems,Paper,Retrieval-Augmented Generation (Rag) Systems,Topic,RELATED_TO
193,Chain-Of-Thought Poisoning Attacks Against R1-Based Retrieval-Augmented Generation Systems,Paper,Large Language Models (Llms),Topic,RELATED_TO
193,Chain-Of-Thought Poisoning Attacks Against R1-Based Retrieval-Augmented Generation Systems,Paper,Adversarial Attack Methods,Topic,RELATED_TO
193,Chain-Of-Thought Poisoning Attacks Against R1-Based Retrieval-Augmented Generation Systems,Paper,Knowledge Base Poisoning,Topic,RELATED_TO
193,Chain-Of-Thought Poisoning Attacks Against R1-Based Retrieval-Augmented Generation Systems,Paper,Deep Reasoning Capabilities,Topic,RELATED_TO
193,Chain-Of-Thought Poisoning Attacks Against R1-Based Retrieval-Augmented Generation Systems,Paper,Ms Marco Passage Ranking Dataset,Topic,RELATED_TO
